instance_type,time_stump,region,zone,price
r3.xlarge,2019-11-14 07:43,ap-northeast-1,ap-northeast-1c,0.071300
m5.2xlarge,2019-11-14 07:35,ap-northeast-1,ap-northeast-1c,0.143600
m5.large,2019-11-14 05:46,ap-northeast-1,ap-northeast-1c,0.035300
m5.2xlarge,2019-11-14 02:51,ap-northeast-1,ap-northeast-1c,0.143500
r3.xlarge,2019-11-14 00:46,ap-northeast-1,ap-northeast-1c,0.071400
m3.large,2019-11-13 22:12,ap-northeast-1,ap-northeast-1c,0.031700
r5d.xlarge,2019-11-13 20:46,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-11-13 18:55,ap-northeast-1,ap-northeast-1c,0.071500
m5.large,2019-11-13 16:40,ap-northeast-1,ap-northeast-1c,0.035200
m5.xlarge,2019-11-13 12:46,ap-northeast-1,ap-northeast-1c,0.071600
m5.2xlarge,2019-11-13 07:20,ap-northeast-1,ap-northeast-1c,0.143400
m3.large,2019-11-13 22:12,ap-northeast-1,ap-northeast-1c,0.031700
r5d.xlarge,2019-11-13 20:46,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-11-13 18:55,ap-northeast-1,ap-northeast-1c,0.071500
m5.large,2019-11-13 16:40,ap-northeast-1,ap-northeast-1c,0.035200
r3.xlarge,2019-11-13 12:54,ap-northeast-1,ap-northeast-1c,0.071600
m5.xlarge,2019-11-13 12:46,ap-northeast-1,ap-northeast-1c,0.071600
m5.xlarge,2019-11-13 11:19,ap-northeast-1,ap-northeast-1c,0.071700
m5.large,2019-11-13 09:42,ap-northeast-1,ap-northeast-1c,0.035300
m5.2xlarge,2019-11-13 07:20,ap-northeast-1,ap-northeast-1c,0.143400
r3.xlarge,2019-11-13 05:49,ap-northeast-1,ap-northeast-1c,0.071800
m5.large,2019-11-13 03:49,ap-northeast-1,ap-northeast-1c,0.035200
r3.xlarge,2019-11-13 01:00,ap-northeast-1,ap-northeast-1c,0.071900
m3.large,2019-11-12 22:12,ap-northeast-1,ap-northeast-1c,0.031700
m5.2xlarge,2019-11-12 21:01,ap-northeast-1,ap-northeast-1c,0.143200
r5d.xlarge,2019-11-12 20:46,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-11-12 17:43,ap-northeast-1,ap-northeast-1c,0.072100
m5.xlarge,2019-11-12 11:18,ap-northeast-1,ap-northeast-1c,0.071700
m5.large,2019-11-12 03:49,ap-northeast-1,ap-northeast-1c,0.035200
m3.large,2019-11-12 22:12,ap-northeast-1,ap-northeast-1c,0.031700
m5.2xlarge,2019-11-12 21:01,ap-northeast-1,ap-northeast-1c,0.143200
r5d.xlarge,2019-11-12 20:46,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-11-12 17:43,ap-northeast-1,ap-northeast-1c,0.072100
m5.2xlarge,2019-11-12 14:39,ap-northeast-1,ap-northeast-1c,0.143400
m5.xlarge,2019-11-12 11:18,ap-northeast-1,ap-northeast-1c,0.071700
r3.xlarge,2019-11-12 10:53,ap-northeast-1,ap-northeast-1c,0.072200
m5.2xlarge,2019-11-12 08:14,ap-northeast-1,ap-northeast-1c,0.143300
m5.large,2019-11-12 03:49,ap-northeast-1,ap-northeast-1c,0.035200
m3.large,2019-11-11 22:12,ap-northeast-1,ap-northeast-1c,0.031700
r3.xlarge,2019-11-11 21:46,ap-northeast-1,ap-northeast-1c,0.072300
r5d.xlarge,2019-11-11 20:46,ap-northeast-1,ap-northeast-1c,0.073200
m5.xlarge,2019-11-11 18:43,ap-northeast-1,ap-northeast-1c,0.071800
m5.2xlarge,2019-11-11 15:46,ap-northeast-1,ap-northeast-1c,0.143200
m5.large,2019-11-11 03:48,ap-northeast-1,ap-northeast-1c,0.035200
m3.large,2019-11-11 22:12,ap-northeast-1,ap-northeast-1c,0.031700
r3.xlarge,2019-11-11 21:46,ap-northeast-1,ap-northeast-1c,0.072300
r5d.xlarge,2019-11-11 20:46,ap-northeast-1,ap-northeast-1c,0.073200
m5.xlarge,2019-11-11 18:43,ap-northeast-1,ap-northeast-1c,0.071800
r3.xlarge,2019-11-11 16:38,ap-northeast-1,ap-northeast-1c,0.072300
m5.2xlarge,2019-11-11 15:46,ap-northeast-1,ap-northeast-1c,0.143200
m5.xlarge,2019-11-11 11:53,ap-northeast-1,ap-northeast-1c,0.072000
r3.xlarge,2019-11-11 10:55,ap-northeast-1,ap-northeast-1c,0.072200
m5.2xlarge,2019-11-11 07:42,ap-northeast-1,ap-northeast-1c,0.143200
m5.xlarge,2019-11-11 06:43,ap-northeast-1,ap-northeast-1c,0.072100
m5.large,2019-11-11 03:48,ap-northeast-1,ap-northeast-1c,0.035200
m5.2xlarge,2019-11-11 01:59,ap-northeast-1,ap-northeast-1c,0.143100
m5.xlarge,2019-11-11 01:26,ap-northeast-1,ap-northeast-1c,0.072300
r3.xlarge,2019-11-10 23:04,ap-northeast-1,ap-northeast-1c,0.072300
m5.large,2019-11-10 22:47,ap-northeast-1,ap-northeast-1c,0.035100
m3.large,2019-11-10 22:11,ap-northeast-1,ap-northeast-1c,0.031700
r5d.xlarge,2019-11-10 20:45,ap-northeast-1,ap-northeast-1c,0.073200
m5.xlarge,2019-11-10 20:17,ap-northeast-1,ap-northeast-1c,0.072400
m5.2xlarge,2019-11-10 13:10,ap-northeast-1,ap-northeast-1c,0.143300
r3.xlarge,2019-11-10 23:04,ap-northeast-1,ap-northeast-1c,0.072300
m5.large,2019-11-10 22:47,ap-northeast-1,ap-northeast-1c,0.035100
m3.large,2019-11-10 22:11,ap-northeast-1,ap-northeast-1c,0.031700
m5.large,2019-11-10 21:12,ap-northeast-1,ap-northeast-1c,0.035200
r5d.xlarge,2019-11-10 20:45,ap-northeast-1,ap-northeast-1c,0.073200
m5.xlarge,2019-11-10 20:17,ap-northeast-1,ap-northeast-1c,0.072400
m5.xlarge,2019-11-10 14:50,ap-northeast-1,ap-northeast-1c,0.072600
m5.xlarge,2019-11-10 14:46,ap-northeast-1,ap-northeast-1c,0.072800
m5.2xlarge,2019-11-10 13:10,ap-northeast-1,ap-northeast-1c,0.143300
m5.xlarge,2019-11-10 08:43,ap-northeast-1,ap-northeast-1c,0.072800
m5.xlarge,2019-11-10 03:58,ap-northeast-1,ap-northeast-1c,0.072900
r3.xlarge,2019-11-10 03:41,ap-northeast-1,ap-northeast-1c,0.072400
m5.2xlarge,2019-11-10 00:46,ap-northeast-1,ap-northeast-1c,0.143400
m3.large,2019-11-09 22:11,ap-northeast-1,ap-northeast-1c,0.031700
r3.xlarge,2019-11-09 21:26,ap-northeast-1,ap-northeast-1c,0.072500
m5.large,2019-11-09 21:11,ap-northeast-1,ap-northeast-1c,0.035200
r5d.xlarge,2019-11-09 20:44,ap-northeast-1,ap-northeast-1c,0.073200
m5.xlarge,2019-11-09 15:26,ap-northeast-1,ap-northeast-1c,0.073200
m5.2xlarge,2019-11-09 13:12,ap-northeast-1,ap-northeast-1c,0.143500
m3.large,2019-11-09 22:11,ap-northeast-1,ap-northeast-1c,0.031700
r3.xlarge,2019-11-09 21:26,ap-northeast-1,ap-northeast-1c,0.072500
m5.large,2019-11-09 21:11,ap-northeast-1,ap-northeast-1c,0.035200
r5d.xlarge,2019-11-09 20:44,ap-northeast-1,ap-northeast-1c,0.073200
m5.xlarge,2019-11-09 15:26,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-11-09 14:02,ap-northeast-1,ap-northeast-1c,0.072600
m5.2xlarge,2019-11-09 13:12,ap-northeast-1,ap-northeast-1c,0.143500
m5.xlarge,2019-11-09 10:16,ap-northeast-1,ap-northeast-1c,0.073400
r3.xlarge,2019-11-09 09:01,ap-northeast-1,ap-northeast-1c,0.072700
m5.2xlarge,2019-11-09 08:36,ap-northeast-1,ap-northeast-1c,0.143600
m5.xlarge,2019-11-09 05:30,ap-northeast-1,ap-northeast-1c,0.073700
m5.xlarge,2019-11-09 03:43,ap-northeast-1,ap-northeast-1c,0.073700
m5.2xlarge,2019-11-09 01:04,ap-northeast-1,ap-northeast-1c,0.143900
m3.large,2019-11-08 22:10,ap-northeast-1,ap-northeast-1c,0.031700
m5.xlarge,2019-11-08 21:44,ap-northeast-1,ap-northeast-1c,0.073900
m5.large,2019-11-08 21:11,ap-northeast-1,ap-northeast-1c,0.035200
r5d.xlarge,2019-11-08 20:44,ap-northeast-1,ap-northeast-1c,0.073200
m5.2xlarge,2019-11-08 19:47,ap-northeast-1,ap-northeast-1c,0.144100
r3.xlarge,2019-11-08 19:38,ap-northeast-1,ap-northeast-1c,0.072800
m3.large,2019-11-08 22:10,ap-northeast-1,ap-northeast-1c,0.031700
m5.xlarge,2019-11-08 21:44,ap-northeast-1,ap-northeast-1c,0.073900
m5.large,2019-11-08 21:11,ap-northeast-1,ap-northeast-1c,0.035200
r5d.xlarge,2019-11-08 20:44,ap-northeast-1,ap-northeast-1c,0.073200
m5.2xlarge,2019-11-08 19:47,ap-northeast-1,ap-northeast-1c,0.144100
r3.xlarge,2019-11-08 19:38,ap-northeast-1,ap-northeast-1c,0.072800
m5.2xlarge,2019-11-08 14:21,ap-northeast-1,ap-northeast-1c,0.144600
r3.xlarge,2019-11-08 13:14,ap-northeast-1,ap-northeast-1c,0.072900
m5.xlarge,2019-11-08 09:45,ap-northeast-1,ap-northeast-1c,0.074200
m5.2xlarge,2019-11-08 07:31,ap-northeast-1,ap-northeast-1c,0.144400
r3.xlarge,2019-11-08 07:30,ap-northeast-1,ap-northeast-1c,0.073000
m5.xlarge,2019-11-08 04:10,ap-northeast-1,ap-northeast-1c,0.074400
m5.large,2019-11-08 03:45,ap-northeast-1,ap-northeast-1c,0.035300
r3.xlarge,2019-11-08 02:46,ap-northeast-1,ap-northeast-1c,0.073100
m5.2xlarge,2019-11-08 00:16,ap-northeast-1,ap-northeast-1c,0.144200
m3.large,2019-11-07 22:09,ap-northeast-1,ap-northeast-1c,0.031700
r3.xlarge,2019-11-07 21:45,ap-northeast-1,ap-northeast-1c,0.073200
m5.xlarge,2019-11-07 21:12,ap-northeast-1,ap-northeast-1c,0.074600
r5d.xlarge,2019-11-07 20:43,ap-northeast-1,ap-northeast-1c,0.073200
m5.2xlarge,2019-11-07 17:35,ap-northeast-1,ap-northeast-1c,0.144700
m5.large,2019-11-07 17:18,ap-northeast-1,ap-northeast-1c,0.035200
m3.large,2019-11-07 22:09,ap-northeast-1,ap-northeast-1c,0.031700
r3.xlarge,2019-11-07 21:45,ap-northeast-1,ap-northeast-1c,0.073200
m5.xlarge,2019-11-07 21:12,ap-northeast-1,ap-northeast-1c,0.074600
r5d.xlarge,2019-11-07 20:43,ap-northeast-1,ap-northeast-1c,0.073200
m5.2xlarge,2019-11-07 17:35,ap-northeast-1,ap-northeast-1c,0.144700
m5.large,2019-11-07 17:18,ap-northeast-1,ap-northeast-1c,0.035200
r3.xlarge,2019-11-07 15:21,ap-northeast-1,ap-northeast-1c,0.073300
m5.xlarge,2019-11-07 14:47,ap-northeast-1,ap-northeast-1c,0.074700
m5.2xlarge,2019-11-07 11:02,ap-northeast-1,ap-northeast-1c,0.145500
r3.xlarge,2019-11-07 08:31,ap-northeast-1,ap-northeast-1c,0.073400
m5.large,2019-11-07 04:46,ap-northeast-1,ap-northeast-1c,0.035300
m5.large,2019-11-07 04:22,ap-northeast-1,ap-northeast-1c,0.035200
m5.xlarge,2019-11-07 03:30,ap-northeast-1,ap-northeast-1c,0.074500
m5.2xlarge,2019-11-06 22:46,ap-northeast-1,ap-northeast-1c,0.145100
m3.large,2019-11-06 22:09,ap-northeast-1,ap-northeast-1c,0.031700
r5d.xlarge,2019-11-06 20:43,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-11-06 20:32,ap-northeast-1,ap-northeast-1c,0.073600
m5.xlarge,2019-11-06 16:38,ap-northeast-1,ap-northeast-1c,0.073800
m5.large,2019-11-06 04:22,ap-northeast-1,ap-northeast-1c,0.035200
m5.2xlarge,2019-11-06 22:46,ap-northeast-1,ap-northeast-1c,0.145100
m3.large,2019-11-06 22:09,ap-northeast-1,ap-northeast-1c,0.031700
r5d.xlarge,2019-11-06 20:43,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-11-06 20:32,ap-northeast-1,ap-northeast-1c,0.073600
m5.xlarge,2019-11-06 16:38,ap-northeast-1,ap-northeast-1c,0.073800
m5.2xlarge,2019-11-06 16:30,ap-northeast-1,ap-northeast-1c,0.145700
m5.xlarge,2019-11-06 11:29,ap-northeast-1,ap-northeast-1c,0.073300
m5.2xlarge,2019-11-06 09:32,ap-northeast-1,ap-northeast-1c,0.146000
r3.xlarge,2019-11-06 06:45,ap-northeast-1,ap-northeast-1c,0.073500
m5.large,2019-11-06 04:22,ap-northeast-1,ap-northeast-1c,0.035200
m5.xlarge,2019-11-06 04:05,ap-northeast-1,ap-northeast-1c,0.072400
m5.2xlarge,2019-11-06 02:42,ap-northeast-1,ap-northeast-1c,0.144600
m3.large,2019-11-05 22:08,ap-northeast-1,ap-northeast-1c,0.031700
m5.2xlarge,2019-11-05 21:45,ap-northeast-1,ap-northeast-1c,0.144300
r5d.xlarge,2019-11-05 20:42,ap-northeast-1,ap-northeast-1c,0.073200
m5.xlarge,2019-11-05 18:06,ap-northeast-1,ap-northeast-1c,0.071800
r3.xlarge,2019-11-05 17:54,ap-northeast-1,ap-northeast-1c,0.073300
m5.large,2019-11-05 15:18,ap-northeast-1,ap-northeast-1c,0.035100
m3.large,2019-11-05 22:08,ap-northeast-1,ap-northeast-1c,0.031700
m5.2xlarge,2019-11-05 21:45,ap-northeast-1,ap-northeast-1c,0.144300
r5d.xlarge,2019-11-05 20:42,ap-northeast-1,ap-northeast-1c,0.073200
m5.xlarge,2019-11-05 18:06,ap-northeast-1,ap-northeast-1c,0.071800
r3.xlarge,2019-11-05 17:54,ap-northeast-1,ap-northeast-1c,0.073300
m5.xlarge,2019-11-05 16:40,ap-northeast-1,ap-northeast-1c,0.071800
m5.2xlarge,2019-11-05 16:22,ap-northeast-1,ap-northeast-1c,0.144800
m5.large,2019-11-05 15:18,ap-northeast-1,ap-northeast-1c,0.035100
m3.large,2019-11-05 13:42,ap-northeast-1,ap-northeast-1c,0.031700
r3.xlarge,2019-11-05 12:45,ap-northeast-1,ap-northeast-1c,0.073200
m5.2xlarge,2019-11-05 11:05,ap-northeast-1,ap-northeast-1c,0.145400
m5.xlarge,2019-11-05 06:20,ap-northeast-1,ap-northeast-1c,0.071700
m5.2xlarge,2019-11-05 05:42,ap-northeast-1,ap-northeast-1c,0.144400
m5.2xlarge,2019-11-05 04:07,ap-northeast-1,ap-northeast-1c,0.144400
r3.xlarge,2019-11-04 23:22,ap-northeast-1,ap-northeast-1c,0.073000
m5.2xlarge,2019-11-04 23:14,ap-northeast-1,ap-northeast-1c,0.144200
r5d.xlarge,2019-11-04 20:41,ap-northeast-1,ap-northeast-1c,0.073200
m5.xlarge,2019-11-04 19:28,ap-northeast-1,ap-northeast-1c,0.071600
m5.large,2019-11-04 15:17,ap-northeast-1,ap-northeast-1c,0.035100
m3.large,2019-11-04 13:42,ap-northeast-1,ap-northeast-1c,0.031700
r3.xlarge,2019-11-04 23:22,ap-northeast-1,ap-northeast-1c,0.073000
m5.2xlarge,2019-11-04 23:14,ap-northeast-1,ap-northeast-1c,0.144200
r5d.xlarge,2019-11-04 20:41,ap-northeast-1,ap-northeast-1c,0.073200
m5.xlarge,2019-11-04 19:28,ap-northeast-1,ap-northeast-1c,0.071600
m5.2xlarge,2019-11-04 16:49,ap-northeast-1,ap-northeast-1c,0.144700
m5.large,2019-11-04 15:17,ap-northeast-1,ap-northeast-1c,0.035100
m3.large,2019-11-04 13:42,ap-northeast-1,ap-northeast-1c,0.031700
r3.xlarge,2019-11-04 13:20,ap-northeast-1,ap-northeast-1c,0.072900
m5.large,2019-11-04 10:43,ap-northeast-1,ap-northeast-1c,0.035200
r3.xlarge,2019-11-04 07:38,ap-northeast-1,ap-northeast-1c,0.072800
r3.xlarge,2019-11-04 07:31,ap-northeast-1,ap-northeast-1c,0.072900
m5.2xlarge,2019-11-04 07:21,ap-northeast-1,ap-northeast-1c,0.144800
m5.xlarge,2019-11-04 04:51,ap-northeast-1,ap-northeast-1c,0.071500
m5.2xlarge,2019-11-04 00:23,ap-northeast-1,ap-northeast-1c,0.145600
m5.xlarge,2019-11-03 22:51,ap-northeast-1,ap-northeast-1c,0.071400
r5d.xlarge,2019-11-03 20:41,ap-northeast-1,ap-northeast-1c,0.073200
m5.2xlarge,2019-11-03 17:41,ap-northeast-1,ap-northeast-1c,0.145900
m3.large,2019-11-03 13:42,ap-northeast-1,ap-northeast-1c,0.031700
m5.large,2019-11-03 10:42,ap-northeast-1,ap-northeast-1c,0.035200
r3.xlarge,2019-11-03 07:31,ap-northeast-1,ap-northeast-1c,0.072900
m5.xlarge,2019-11-03 22:51,ap-northeast-1,ap-northeast-1c,0.071400
r5d.xlarge,2019-11-03 20:41,ap-northeast-1,ap-northeast-1c,0.073200
m5.2xlarge,2019-11-03 17:41,ap-northeast-1,ap-northeast-1c,0.145900
m5.xlarge,2019-11-03 16:18,ap-northeast-1,ap-northeast-1c,0.071500
m3.large,2019-11-03 13:42,ap-northeast-1,ap-northeast-1c,0.031700
m5.2xlarge,2019-11-03 11:09,ap-northeast-1,ap-northeast-1c,0.146000
m5.large,2019-11-03 10:42,ap-northeast-1,ap-northeast-1c,0.035200
m5.large,2019-11-03 09:37,ap-northeast-1,ap-northeast-1c,0.035200
r3.xlarge,2019-11-03 07:31,ap-northeast-1,ap-northeast-1c,0.072900
m5.xlarge,2019-11-03 04:43,ap-northeast-1,ap-northeast-1c,0.071400
m5.2xlarge,2019-11-03 03:53,ap-northeast-1,ap-northeast-1c,0.146100
m5.large,2019-11-03 02:41,ap-northeast-1,ap-northeast-1c,0.035300
m5.2xlarge,2019-11-02 23:17,ap-northeast-1,ap-northeast-1c,0.146300
r5d.xlarge,2019-11-02 20:41,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-11-02 16:11,ap-northeast-1,ap-northeast-1c,0.073000
m3.large,2019-11-02 13:42,ap-northeast-1,ap-northeast-1c,0.031700
m5.xlarge,2019-11-02 12:50,ap-northeast-1,ap-northeast-1c,0.071500
m5.large,2019-11-02 02:41,ap-northeast-1,ap-northeast-1c,0.035300
m5.2xlarge,2019-11-02 23:17,ap-northeast-1,ap-northeast-1c,0.146300
r5d.xlarge,2019-11-02 20:41,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-11-02 16:11,ap-northeast-1,ap-northeast-1c,0.073000
m3.large,2019-11-02 13:42,ap-northeast-1,ap-northeast-1c,0.031700
m5.xlarge,2019-11-02 12:50,ap-northeast-1,ap-northeast-1c,0.071500
r3.xlarge,2019-11-02 10:53,ap-northeast-1,ap-northeast-1c,0.073100
r3.xlarge,2019-11-02 05:36,ap-northeast-1,ap-northeast-1c,0.073200
m5.2xlarge,2019-11-02 05:27,ap-northeast-1,ap-northeast-1c,0.146700
m5.large,2019-11-02 02:41,ap-northeast-1,ap-northeast-1c,0.035300
r3.xlarge,2019-11-01 23:20,ap-northeast-1,ap-northeast-1c,0.073300
m5.xlarge,2019-11-01 21:14,ap-northeast-1,ap-northeast-1c,0.071600
r5d.xlarge,2019-11-01 20:41,ap-northeast-1,ap-northeast-1c,0.073200
m5.2xlarge,2019-11-01 17:37,ap-northeast-1,ap-northeast-1c,0.146800
m3.large,2019-11-01 13:42,ap-northeast-1,ap-northeast-1c,0.031700
m5.large,2019-11-01 03:58,ap-northeast-1,ap-northeast-1c,0.035300
r3.xlarge,2019-11-01 23:20,ap-northeast-1,ap-northeast-1c,0.073300
m5.xlarge,2019-11-01 21:14,ap-northeast-1,ap-northeast-1c,0.071600
r5d.xlarge,2019-11-01 20:41,ap-northeast-1,ap-northeast-1c,0.073200
m5.xlarge,2019-11-01 18:42,ap-northeast-1,ap-northeast-1c,0.071700
r3.xlarge,2019-11-01 18:35,ap-northeast-1,ap-northeast-1c,0.073400
m5.2xlarge,2019-11-01 17:37,ap-northeast-1,ap-northeast-1c,0.146800
m5.xlarge,2019-11-01 14:08,ap-northeast-1,ap-northeast-1c,0.071700
m3.large,2019-11-01 13:42,ap-northeast-1,ap-northeast-1c,0.031700
m5.2xlarge,2019-11-01 12:43,ap-northeast-1,ap-northeast-1c,0.147000
r3.xlarge,2019-11-01 11:46,ap-northeast-1,ap-northeast-1c,0.073500
m5.xlarge,2019-11-01 07:51,ap-northeast-1,ap-northeast-1c,0.071600
r3.xlarge,2019-11-01 06:53,ap-northeast-1,ap-northeast-1c,0.073600
m5.2xlarge,2019-11-01 06:36,ap-northeast-1,ap-northeast-1c,0.146400
m5.large,2019-11-01 03:58,ap-northeast-1,ap-northeast-1c,0.035300
m5.2xlarge,2019-10-31 23:55,ap-northeast-1,ap-northeast-1c,0.146200
m5.xlarge,2019-10-31 21:33,ap-northeast-1,ap-northeast-1c,0.071500
r5d.xlarge,2019-10-31 20:41,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-10-31 18:30,ap-northeast-1,ap-northeast-1c,0.073500
m3.large,2019-10-31 13:42,ap-northeast-1,ap-northeast-1c,0.031700
m5.large,2019-10-31 05:15,ap-northeast-1,ap-northeast-1c,0.035200
m5.2xlarge,2019-10-31 23:55,ap-northeast-1,ap-northeast-1c,0.146200
m5.xlarge,2019-10-31 21:33,ap-northeast-1,ap-northeast-1c,0.071500
r5d.xlarge,2019-10-31 20:41,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-10-31 18:30,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-10-31 17:55,ap-northeast-1,ap-northeast-1c,0.146900
m5.xlarge,2019-10-31 14:09,ap-northeast-1,ap-northeast-1c,0.071600
m3.large,2019-10-31 13:42,ap-northeast-1,ap-northeast-1c,0.031700
m5.2xlarge,2019-10-31 11:56,ap-northeast-1,ap-northeast-1c,0.147700
m5.xlarge,2019-10-31 09:17,ap-northeast-1,ap-northeast-1c,0.071700
m5.2xlarge,2019-10-31 05:57,ap-northeast-1,ap-northeast-1c,0.147600
m5.large,2019-10-31 05:15,ap-northeast-1,ap-northeast-1c,0.035200
m5.xlarge,2019-10-31 03:26,ap-northeast-1,ap-northeast-1c,0.071600
m5.2xlarge,2019-10-30 23:15,ap-northeast-1,ap-northeast-1c,0.146700
m5.large,2019-10-30 23:06,ap-northeast-1,ap-northeast-1c,0.035100
m5.xlarge,2019-10-30 22:08,ap-northeast-1,ap-northeast-1c,0.071500
r5d.xlarge,2019-10-30 20:40,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-10-30 18:29,ap-northeast-1,ap-northeast-1c,0.073500
m3.large,2019-10-30 13:42,ap-northeast-1,ap-northeast-1c,0.031700
m5.2xlarge,2019-10-30 23:15,ap-northeast-1,ap-northeast-1c,0.146700
m5.large,2019-10-30 23:06,ap-northeast-1,ap-northeast-1c,0.035100
m5.xlarge,2019-10-30 22:08,ap-northeast-1,ap-northeast-1c,0.071500
r5d.xlarge,2019-10-30 20:40,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-10-30 18:29,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-10-30 18:05,ap-northeast-1,ap-northeast-1c,0.146500
m3.large,2019-10-30 13:42,ap-northeast-1,ap-northeast-1c,0.031700
r3.xlarge,2019-10-30 12:38,ap-northeast-1,ap-northeast-1c,0.073700
m5.2xlarge,2019-10-30 11:39,ap-northeast-1,ap-northeast-1c,0.147900
m5.xlarge,2019-10-30 06:38,ap-northeast-1,ap-northeast-1c,0.071600
m5.2xlarge,2019-10-30 06:13,ap-northeast-1,ap-northeast-1c,0.147400
r3.xlarge,2019-10-30 05:48,ap-northeast-1,ap-northeast-1c,0.073600
m5.large,2019-10-30 04:16,ap-northeast-1,ap-northeast-1c,0.035200
m5.large,2019-10-30 02:03,ap-northeast-1,ap-northeast-1c,0.035100
m5.xlarge,2019-10-30 01:41,ap-northeast-1,ap-northeast-1c,0.071400
m5.xlarge,2019-10-30 00:46,ap-northeast-1,ap-northeast-1c,0.071400
m5.2xlarge,2019-10-30 00:39,ap-northeast-1,ap-northeast-1c,0.146400
r5d.xlarge,2019-10-29 20:40,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-10-29 17:47,ap-northeast-1,ap-northeast-1c,0.073700
m5.2xlarge,2019-10-29 17:08,ap-northeast-1,ap-northeast-1c,0.146700
m3.large,2019-10-29 13:41,ap-northeast-1,ap-northeast-1c,0.031700
m5.xlarge,2019-10-29 12:49,ap-northeast-1,ap-northeast-1c,0.071300
m5.large,2019-10-29 02:03,ap-northeast-1,ap-northeast-1c,0.035100
r5d.xlarge,2019-10-29 20:40,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-10-29 17:47,ap-northeast-1,ap-northeast-1c,0.073700
m5.2xlarge,2019-10-29 17:08,ap-northeast-1,ap-northeast-1c,0.146700
m3.large,2019-10-29 13:41,ap-northeast-1,ap-northeast-1c,0.031700
m5.xlarge,2019-10-29 12:49,ap-northeast-1,ap-northeast-1c,0.071300
m5.2xlarge,2019-10-29 12:07,ap-northeast-1,ap-northeast-1c,0.145800
m5.xlarge,2019-10-29 07:57,ap-northeast-1,ap-northeast-1c,0.071200
m5.2xlarge,2019-10-29 05:18,ap-northeast-1,ap-northeast-1c,0.144800
r3.xlarge,2019-10-29 04:44,ap-northeast-1,ap-northeast-1c,0.073800
m5.large,2019-10-29 02:03,ap-northeast-1,ap-northeast-1c,0.035100
r5d.xlarge,2019-10-28 20:40,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-10-28 15:55,ap-northeast-1,ap-northeast-1c,0.073900
m5.2xlarge,2019-10-28 15:41,ap-northeast-1,ap-northeast-1c,0.144100
m3.large,2019-10-28 13:41,ap-northeast-1,ap-northeast-1c,0.031700
m5.xlarge,2019-10-28 13:17,ap-northeast-1,ap-northeast-1c,0.071100
m5.large,2019-10-28 02:03,ap-northeast-1,ap-northeast-1c,0.035100
r5d.xlarge,2019-10-28 20:40,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-10-28 15:55,ap-northeast-1,ap-northeast-1c,0.073900
m5.2xlarge,2019-10-28 15:41,ap-northeast-1,ap-northeast-1c,0.144100
m5.2xlarge,2019-10-28 15:30,ap-northeast-1,ap-northeast-1c,0.144100
m3.large,2019-10-28 13:41,ap-northeast-1,ap-northeast-1c,0.031700
m5.xlarge,2019-10-28 13:17,ap-northeast-1,ap-northeast-1c,0.071100
r3.xlarge,2019-10-28 09:47,ap-northeast-1,ap-northeast-1c,0.074000
m5.2xlarge,2019-10-28 08:32,ap-northeast-1,ap-northeast-1c,0.143900
m5.xlarge,2019-10-28 07:59,ap-northeast-1,ap-northeast-1c,0.071000
m5.2xlarge,2019-10-28 03:06,ap-northeast-1,ap-northeast-1c,0.143600
m5.large,2019-10-28 02:03,ap-northeast-1,ap-northeast-1c,0.035100
m5.2xlarge,2019-10-27 22:30,ap-northeast-1,ap-northeast-1c,0.143500
m5.xlarge,2019-10-27 22:16,ap-northeast-1,ap-northeast-1c,0.070900
r5d.xlarge,2019-10-27 20:39,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-10-27 20:33,ap-northeast-1,ap-northeast-1c,0.073900
m3.large,2019-10-27 16:31,ap-northeast-1,ap-northeast-1c,0.031700
m5.large,2019-10-27 02:03,ap-northeast-1,ap-northeast-1c,0.035100
m5.2xlarge,2019-10-27 22:30,ap-northeast-1,ap-northeast-1c,0.143500
m5.xlarge,2019-10-27 22:16,ap-northeast-1,ap-northeast-1c,0.070900
